label,sentence
0," Horner, who had shown signs of intense emotion during the proceedings, fainted away at the conclusion and was carried out of court."
0," Hum! So much for the police-court, said Holmes thoughtfully, tossing aside the paper."
0, The question for us now to solve is the sequence of events leading from a rifled jewel-case at one end to the crop of a goose in Tottenham Court Road at the other.
0," You see, Watson, our little deductions have suddenly assumed a much more important and less innocent aspect."
0," Here is the stone; the stone came from the goose, and the goose came from Mr."
0," Henry Baker, the gentleman with the bad hat and all the other characteristics with which I have bored you."
0, So now we must set ourselves very seriously to finding this gentleman and ascertaining what part he has played in this little mystery.
0," To do this, we must try the simplest means first, and these lie undoubtedly in an advertisement in all the evening papers."
0," If this fail, I shall have recourse to other methods."
0, What will you say? Give me a pencil and that slip of paper.
0," Now, then: Found at the corner of Goodge Street, a goose and a black felt hat."
0, Mr.
0, Henry Baker can have the same by applying at 6.
0,"30 this evening at 221b, Baker Street."
0, That is clear and concise.
0, Very.
0," But will he see it? Well, he is sure to keep an eye on the papers, since, to a poor man, the loss was a heavy one."
0," He was clearly so scared by his mischance in breaking the window and by the approach of Peterson that he thought of nothing but flight, but since then he must have bitterly regretted the impulse which caused him to drop his bird."
0," Then, again, the introduction of his name will cause him to see it, for everyone who knows him will direct his attention to it."
0," Here you are, Peterson, run down to the advertising agency and have this put in the evening papers."
0," In which, sir? Oh, in the Globe, Star, Pall Mall, St."
0," Jamess, Evening News, Standard, Echo, and any others that occur to you."
0," Very well, sir."
0," And this stone? Ah, yes, I shall keep the stone."
0, Thank you.
0," And, I say, Peterson, just buy a goose on your way back and leave it here with me, for we must have one to give to this gentleman in place of the one which your family is now devouring."
0," When the commissionaire had gone, Holmes took up the stone and held it against the light."
0," Its a bonny thing, said he."
0, Just see how it glints and sparkles.
0, Of course it is a nucleus and focus of crime.
0, Every good stone is.
0, They are the devils pet baits.
0, In the larger and older jewels every facet may stand for a bloody deed.
0, This stone is not yet twenty years old.
0," It was found in the banks of the Amoy River in southern China and is remarkable in having every characteristic of the carbuncle, save that it is blue in shade instead of ruby red."
0," In spite of its youth, it has already a sinister history."
0," There have been two murders, a vitriol-throwing, a suicide, and several robberies brought about for the sake of this forty-grain weight of crystallised charcoal."
0, Who would think that so pretty a toy would be a purveyor to the gallows and the prison? Ill lock it up in my strong box now and drop a line to the Countess to say that we have it.
0, Do you think that this man Horner is innocent? I cannot tell.
0," Well, then, do you imagine that this other one, Henry Baker, had anything to do with the matter? It is, I think, much more likely that Henry Baker is an absolutely innocent man, who had no idea that the bird which he was carrying was of considerably more value than if it were made of solid gold."
0," That, however, I shall determine by a very simple test if we have an answer to our advertisement."
0, And you can do nothing until then? Nothing.
0, In that case I shall continue my professional round.
0," But I shall come back in the evening at the hour you have mentioned, for I should like to see the solution of so tangled a business."
0, Very glad to see you.
0, I dine at seven.
0," There is a woodcock, I believe."
